Date,Open,High,Low,Close,Adj Close,Volume
2022-11-03,58.110001,62.279999,58.029999,60.110001,60.110001,95279900
2022-11-04,62.500000,63.000000,60.529999,62.189999,62.189999,84791300
2022-11-07,62.930000,63.529999,61.400002,63.080002,63.080002,62722500
2022-11-08,64.089996,64.959999,62.369999,63.849998,63.849998,75938000
2022-11-09,62.279999,63.049999,59.799999,59.919998,59.919998,62940300
2022-11-10,64.300003,68.800003,63.619999,68.470001,68.470001,107996300
2022-11-11,69.580002,73.320000,68.290001,72.370003,72.370003,111709500
2022-11-14,75.220001,75.250000,72.669998,73.529999,73.529999,108892800
2022-11-15,77.260002,79.160004,75.389999,76.370003,76.370003,108946300
2022-11-16,73.660004,74.830002,71.930000,72.699997,72.699997,79968000
2022-11-17,70.559998,74.379997,70.160004,73.900002,73.900002,82320800
2022-11-18,75.070000,75.349998,72.180000,73.570000,73.570000,73223200
2022-11-21,72.209999,72.980003,71.570000,72.459999,72.459999,51536300
2022-11-22,72.720001,75.330002,72.110001,75.250000,75.250000,55450200
2022-11-23,75.489998,78.220001,75.300003,76.400002,76.400002,81623600
2022-11-25,75.669998,76.040001,74.750000,75.139999,75.139999,26018900
2022-11-28,73.809998,75.470001,72.570000,73.190002,73.190002,45383800
2022-11-29,73.620003,74.489998,72.779999,73.389999,73.389999,51846400
2022-11-30,73.379997,77.699997,72.809998,77.629997,77.629997,88468400
2022-12-01,78.309998,79.230003,76.440002,77.480003,77.480003,59833400
2022-12-02,75.050003,76.279999,73.650002,74.980003,74.980003,64377200
2022-12-05,74.540001,75.169998,72.820000,73.620003,73.620003,47022200
2022-12-06,73.080002,73.389999,69.400002,70.269997,70.269997,64965200
2022-12-07,69.529999,71.370003,69.279999,70.139999,70.139999,59180100
2022-12-08,70.139999,71.220001,69.000000,70.470001,70.470001,56734100
2022-12-09,69.489998,70.669998,68.519997,68.589996,68.589996,59058300
2022-12-12,68.540001,70.669998,67.529999,70.669998,70.669998,60968300
2022-12-13,74.870003,75.209999,70.660004,71.650002,71.650002,72458000
2022-12-14,70.930000,72.000000,68.320000,68.930000,68.930000,67278000
2022-12-15,67.599998,68.209999,66.120003,66.529999,66.529999,58557000
2022-12-16,66.250000,67.190002,64.800003,65.410004,65.410004,62438600
2022-12-19,65.120003,65.589996,63.709999,64.589996,64.589996,46246900
2022-12-20,63.759998,66.059998,63.520000,65.050003,65.050003,52431300
2022-12-21,65.430000,67.849998,65.209999,67.680000,67.680000,44167600
2022-12-22,66.080002,66.309998,62.259998,63.860001,63.860001,73917700
2022-12-23,63.110001,64.660004,62.720001,64.519997,64.519997,45923000
2022-12-27,63.869999,64.279999,62.970001,63.270000,63.270000,36086000
2022-12-28,62.540001,63.540001,61.959999,62.570000,62.570000,39526500
2022-12-29,63.639999,65.180000,63.060001,64.820000,64.820000,41428500
2022-12-30,63.770000,64.820000,63.139999,64.769997,64.769997,37099800
