Date,Open,High,Low,Close,Adj Close,Volume
2022-11-03,37.360001,37.540001,37.119999,37.150002,37.150002,22329800
2022-11-04,37.349998,37.369999,36.799999,37.240002,37.240002,17599400
2022-11-07,37.320000,37.450001,36.980000,37.189999,37.189999,19697600
2022-11-08,37.200001,37.990002,37.160000,37.869999,37.869999,17392700
2022-11-09,37.919998,38.130001,37.590000,37.619999,37.619999,17574600
2022-11-10,38.299999,38.549999,37.820000,38.520000,38.520000,23049000
2022-11-11,38.549999,38.689999,37.810001,38.299999,38.299999,22981000
2022-11-14,38.450001,38.990002,38.299999,38.310001,38.310001,23028500
2022-11-15,38.490002,38.830002,37.459999,37.700001,37.700001,25074100
2022-11-16,37.660000,38.070000,37.630001,37.880001,37.880001,18962200
2022-11-17,37.549999,38.180000,37.290001,38.160000,38.160000,18780400
2022-11-18,38.290001,38.770000,38.290001,38.549999,38.549999,17821700
2022-11-21,38.599998,39.130001,38.520000,38.619999,38.619999,19184200
2022-11-22,38.840000,39.320000,38.840000,39.200001,39.200001,19809500
2022-11-23,39.029999,39.200001,38.610001,38.919998,38.919998,14170000
2022-11-25,39.099998,39.360001,38.970001,39.020000,39.020000,7725700
2022-11-28,39.009998,39.090000,38.130001,38.240002,38.240002,21560900
2022-11-29,38.020000,38.369999,37.950001,38.340000,38.340000,14008800
2022-11-30,38.209999,39.139999,38.150002,38.980000,38.980000,31358800
2022-12-01,39.180000,39.230000,37.810001,38.330002,38.330002,26276600
2022-12-02,37.930000,38.299999,37.700001,38.180000,38.180000,21677100
2022-12-05,37.980000,38.110001,36.900002,37.070000,37.070000,27561000
2022-12-06,36.990002,37.070000,36.630001,36.889999,36.889999,26293700
2022-12-07,36.740002,37.310001,36.669998,37.169998,37.169998,23065900
2022-12-08,37.110001,37.240002,36.869999,37.099998,37.099998,19549100
2022-12-09,37.209999,37.630001,36.959999,37.400002,37.400002,20671200
2022-12-12,37.689999,37.959999,37.279999,37.950001,37.950001,19629600
2022-12-13,38.389999,38.619999,37.840000,37.860001,37.860001,30176800
2022-12-14,37.869999,38.090000,37.240002,37.450001,37.450001,23329800
2022-12-15,37.750000,38.340000,37.660000,37.770000,37.770000,33007200
2022-12-16,37.509998,37.570000,36.669998,37.119999,37.119999,62763800
2022-12-19,37.330002,37.470001,36.580002,37.029999,37.029999,26127200
2022-12-20,36.990002,37.209999,36.619999,36.990002,36.990002,24147300
2022-12-21,37.270000,37.849998,37.240002,37.779999,37.779999,24504300
2022-12-22,37.680000,38.320000,37.369999,38.310001,38.310001,26865300
2022-12-23,38.310001,38.540001,37.919998,38.410000,38.410000,16918300
2022-12-27,38.490002,39.400002,38.320000,39.250000,39.250000,25315900
2022-12-28,39.189999,39.660000,38.590000,38.810001,38.810001,21793200
2022-12-29,38.900002,39.529999,38.810001,39.259998,39.259998,17347000
2022-12-30,39.310001,39.689999,39.070000,39.400002,39.400002,43999100
